evidence_id	candidate_id	source_id	citation	decision	target_recension	review_note
v07-source-dcc484e0e40516be	synodal:candidate:b107295ae43863d45075c01e	english-wiktionary-ocs-kaikki-2026-08-07	дроугъ	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-dcd3814796046d95	synodal:candidate:dc4c04f7c0c72d63f97a4aee	english-wiktionary-ocs-kaikki-2026-08-07	вꙑꙗ	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-dce607e913d50d9f	synodal:candidate:0cf369042ac9df376a96c44b	english-wiktionary-ocs-kaikki-2026-08-07	дань	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-dd7b6d6c193814bf	synodal:candidate:0ba77f6e0a73395d8ec55df8	syntacticus-20230428	kiev-hyp.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-ddda599f00453503	synodal:candidate:a96f77c680082c1ba8b7863a	syntacticus-20230428	sergrad.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-ddf7fa22feecfa72	synodal:candidate:9bf4a3d000c03ae28bebaa6e	syntacticus-20230428	const.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-de3d2759b751be9e	synodal:candidate:235330aaafdc7f925afcea85	syntacticus-20230428	supr.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-de6e68c310ad1647	synodal:candidate:bacf35b916e3a08bcc59908c	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-dea4d9d341c89249	synodal:candidate:b73f40e4e09d5ee0982e84e4	syntacticus-20230428	psal-sin.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-df393930f5812546	synodal:candidate:2ae3ba476ee486f503665170	syntacticus-20230428	const.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-df53bb06db19462b	synodal:candidate:0455864dfaa20015244439b1	english-wiktionary-ocs-kaikki-2026-08-07	пища	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-df6c1cd106e8b667	synodal:candidate:3af6557818676e42ced047f3	syntacticus-20230428	vit-const.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-df741363ab21a078	synodal:candidate:ba743663535793622def4f2b	english-wiktionary-ocs-kaikki-2026-08-07	доуша	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-df7e4a32c4264487	synodal:candidate:90f1924fae8efe3ad37364e6	syntacticus-20230428	drac.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-dfa12886caf04626	synodal:candidate:b08fff4ac4351ea3eb213109	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e03afe140515b101	synodal:candidate:246df9e425fab1012cb12dfe	english-wiktionary-ocs-kaikki-2026-08-07	Аарѡнъ	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e064a26ee5b8558a	synodal:candidate:7b20522b1ec21752491e1e3f	syntacticus-20230428	stefan.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e067d7168fa186e7	synodal:candidate:0429e21b28b7bad41bee1d41	syntacticus-20230428	kur.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e0aa3c7e6704fc18	synodal:candidate:fd5f66cc513b35101627d7f2	syntacticus-20230428	supr.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e0c8b95cfab4b05c	synodal:candidate:2d8fad63088269669adec9d9	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e15ac4556531531e	synodal:candidate:17f9e9832950dba96750eb8b	syntacticus-20230428	const.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e17ca83222df2efe	synodal:candidate:f2377d4a38e86872d8118df7	syntacticus-20230428	vit-const.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e1dcdb9f39e7fbd8	synodal:candidate:66c1248b9c23d1a28d34900a	english-wiktionary-ocs-kaikki-2026-08-07	вещь	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e24478fd0a683208	synodal:candidate:1f03c2dc220b7c28a9fdc2f1	english-wiktionary-ocs-kaikki-2026-08-07	сѫдити	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e2bc468b8cb3013d	synodal:candidate:2dbfb4f100c7dfc1d8f32d4d	english-wiktionary-ocs-kaikki-2026-08-07	господине	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e2d0106697dc9f71	synodal:candidate:f80f346de923bf0a6902b656	syntacticus-20230428	supr.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e330e080efab0079	synodal:candidate:339e7b1e770e5e02baf48221	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e33546c21abe2007	synodal:candidate:0fa36e2ede8b9e3832a333fc	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e352a71efcf5ebb3	synodal:candidate:62eff49c005e82a575d67d3b	syntacticus-20230428	const.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e35a45e2c41106c3	synodal:candidate:10a40543a5840e9010372ca0	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e4a2281cd031ba87	synodal:candidate:f620abaf17ebba773fe8759a	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e50b5cf179dd361c	synodal:candidate:85a3fb026e9eeebca51afad1	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e50ec5702660c65f	synodal:candidate:c9fefb1af3751967e3ff975a	english-wiktionary-ocs-kaikki-2026-08-07	любꙑ	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e54f194e186f65a7	synodal:candidate:a734a1caed8aaa6d0ad54cdd	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e56b3ba772d7a8f8	synodal:candidate:c7da04175e7389cc6a961179	syntacticus-20230428	const.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e5736ab1b3489ad1	synodal:candidate:5eeac92c70d2c8c9576952e0	syntacticus-20230428	vit-const.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e59bd6425c038db1	synodal:candidate:6533e2c6b7ca98d34f6e2ab0	syntacticus-20230428	sergrad.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e5ab13ba8f101522	synodal:candidate:f64100ef8e8892e4e411a645	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e62102e944324d49	synodal:candidate:b0853d7314908f34d4738acd	syntacticus-20230428	kiev-mis.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e69d77ed445b61b0	synodal:candidate:24305800f407fe23bfbd2ac3	english-wiktionary-ocs-kaikki-2026-08-07	вельможа	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e6acda6dfef03dcf	synodal:candidate:44aea0c308d096d8befba539	syntacticus-20230428	ust-vlad.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e727a243644afe41	synodal:candidate:c4850900cc3ba68cce1f64ad	syntacticus-20230428	stefan.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e7299f55cc86bdba	synodal:candidate:60634450163f96e611389267	syntacticus-20230428	afnik.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e770ca2254633749	synodal:candidate:8da9903772f72a98aef7ade7	syntacticus-20230428	psal-sin.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e7d9a984e399048f	synodal:candidate:4b07d9917ba507b0995a970d	syntacticus-20230428	sergrad.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e7da0476ece47e1f	synodal:candidate:882662e600d6df5b44e6a0d0	syntacticus-20230428	supr.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e7e41701b0ef146c	synodal:candidate:876e1a7c29fdc28e2816dd3e	syntacticus-20230428	psal-sin.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e81b4dc34b23ae65	synodal:candidate:8d99f571b8818589cb98cf9a	syntacticus-20230428	vit-const.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e84339bbd6bd8078	synodal:candidate:c45daf2b2280cc52e9140f1c	syntacticus-20230428	schism.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e853f7054f467949	synodal:candidate:c7b9d34e30936cebfd90d5fa	syntacticus-20230428	stefan.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e87f5e21ffe7ee33	synodal:candidate:c6f6472662573c5e3514855c	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e8f6a04a2672b0fc	synodal:candidate:5ced3618294e9e500069204c	syntacticus-20230428	kiev-hyp.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e8fa576efb265ed9	synodal:candidate:4db2455c1f3f6057d3dd898b	english-wiktionary-ocs-kaikki-2026-08-07	вождь	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-e9865f39589c8205	synodal:candidate:44aa6dad4c82ce358cfd0e7f	syntacticus-20230428	zadon.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-ea10757fc7df9288	synodal:candidate:0e8f360a6d3d4578ea6f9137	english-wiktionary-ocs-kaikki-2026-08-07	мѧсо	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-ea6ec45db37cac13	synodal:candidate:55cc70e240bb7ee2d01bd7de	english-wiktionary-ocs-kaikki-2026-08-07	посълати	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-ea77947776de6b42	synodal:candidate:ae159c787efcd7f9503cb7be	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-ea93d8e182291ea0	synodal:candidate:5fcb64b01ce52b0167c1ce02	syntacticus-20230428	psal-sin.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-eaa22909e8c63661	synodal:candidate:272e32b4f83ea0b965f17e39	syntacticus-20230428	const.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-eb20697bab8996f3	synodal:candidate:15a05d89f2ef53e23495ea48	syntacticus-20230428	const.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-eb4eb3e7c97ab771	synodal:candidate:1ddb88622f4c1f008de4d80f	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-ebb254e68ed87aed	synodal:candidate:bfbb607e0c0a29b508d666fa	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-ebb856d7c5c676aa	synodal:candidate:d15c1772ffc6d693b3893695	syntacticus-20230428	sergrad.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-ec3327972cf73d42	synodal:candidate:99cc1b6a1d476cf4316d6f49	syntacticus-20230428	const.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-ec9de77c2479b8c6	synodal:candidate:6595f98c5eef49d204e91f25	syntacticus-20230428	sergrad.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-ecee4821b34a85e9	synodal:candidate:3f59e6ed9fb78b083dda657d	syntacticus-20230428	stefan.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-ecf03ecb5dc14d01	synodal:candidate:293ec8f2b38934b3a0589b9a	syntacticus-20230428	vit-const.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-ed0c025fb259d79a	synodal:candidate:97d0157baefd2f20b5f137c8	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-ed48d7871ac1bf2d	synodal:candidate:682b766035264f8803b3ede9	syntacticus-20230428	psal-sin.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-ed4af91ede473e36	synodal:candidate:6211faf5aa2fe72910e5b85e	syntacticus-20230428	luk-koloc.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-edd330142ff5ade5	synodal:candidate:9c661691160ae7ba87a4299b	syntacticus-20230428	const.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-edebf17706e90f96	synodal:candidate:7df6f3706752b747a5407424	syntacticus-20230428	psal-sin.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-ee4f6447746426f1	synodal:candidate:e1da09ea41b1a27d5451e977	english-wiktionary-ocs-kaikki-2026-08-07	тꙑсѫщи	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-eed35a733daba747	synodal:candidate:afd2b41e803e0c7745d00e65	syntacticus-20230428	sergrad.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-ef1a4ac371b487fb	synodal:candidate:42950eeb5db461a0f771ed78	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-ef3abdfb7cd8dc38	synodal:candidate:6d2c94fd1546928c69d0fd69	syntacticus-20230428	supr.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-ef7376e64c420db1	synodal:candidate:a6997a3c59266dc05617a3ce	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-f04e26582368b886	synodal:candidate:cacab0b60f138b5b658ee30b	syntacticus-20230428	psal-sin.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-f09a68236569d182	synodal:candidate:1be5c6797a0cb0a18c963b0a	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-f0f2a4a1a5d753ab	synodal:candidate:06daf5f226c98ca009813d05	syntacticus-20230428	const.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-f11698d8d5d66701	synodal:candidate:54059e155811c140f92bf3ec	syntacticus-20230428	psal-sin.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-f138996fcd4b8e2f	synodal:candidate:852ccd4419aea695231d6c28	syntacticus-20230428	nov-sin.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-f165d064139fe7e2	synodal:candidate:bf330ba2ea5e36b189967872	syntacticus-20230428	usp-sbor.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-f1adef26fe1459a9	synodal:candidate:bbf6d5941a4f145db2fabc1a	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-f1ee9c733c5bc510	synodal:candidate:66c1248b9c23d1a28d34900a	english-wiktionary-ocs-kaikki-2026-08-07	вещь	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-f22554842d3403fe	synodal:candidate:032872f83b8f8a9a5c457180	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-f22cbd57f1e8d00a	synodal:candidate:528bc4ba9f147bc6095add60	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-f25d1bc21b59b833	synodal:candidate:4bc52982bed679f7c6d1f042	syntacticus-20230428	const.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-f3785099109c4e9b	synodal:candidate:6f6cb44e5f1840358615b5ca	english-wiktionary-ocs-kaikki-2026-08-07	помощь	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-f41e517f184a1d6e	synodal:candidate:54f6dae5de3556b3813b148f	syntacticus-20230428	const.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-f43a7983552d6c88	synodal:candidate:2dcbba14a90520faa753480b	syntacticus-20230428	afnik.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-f48bd69ec747448a	synodal:candidate:1cb7d14adc1b27388eba7c36	syntacticus-20230428	spi.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-f4df70b92fe74f7c	synodal:candidate:6ef0843df662e0614e5587df	syntacticus-20230428	vit-const.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-f4f6dfab42573b45	synodal:candidate:7d67fb0f0dc1fb5c077a57e7	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-f51cb07e7b14949f	synodal:candidate:4bf839bf5c6812d6494e1627	syntacticus-20230428	usp-sbor.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-f5d63783ee7847d5	synodal:candidate:18ae9c9520c5c1a6a8455b79	syntacticus-20230428	stefan.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-f5df245ae88a2059	synodal:candidate:7f4582ca44ae8d10305bc1fa	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-f5e20f151bf8f52f	synodal:candidate:1bd01b290ab9ef638ed5c4ed	english-wiktionary-ocs-kaikki-2026-08-07	мѫка	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-f5fcb726c941247b	synodal:candidate:eed66d90f78c292306556787	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-f68eda6f538578c0	synodal:candidate:70b27bb785edac070715fa1b	syntacticus-20230428	vit-const.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-f6aface1cd910533	synodal:candidate:b94058de7e1f94459f866fac	english-wiktionary-ocs-kaikki-2026-08-07	свѧтилище	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-f6e74582157c6adc	synodal:candidate:ca84a9c6e81be039866d9aea	syntacticus-20230428	sergrad.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-f6e7ef40c3cc7a37	synodal:candidate:3e761f40956c37ff3611c55d	syntacticus-20230428	spi.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-f70db6e856d7a3a0	synodal:candidate:eefec2a9b27afb6bdfc3d5b0	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-f814b436b775dffe	synodal:candidate:95ef1579977b135424044ad2	syntacticus-20230428	sergrad.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-f8192af459ea542d	synodal:candidate:d0156c0e64c0d55b08d0462c	syntacticus-20230428	sergrad.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-f848da2911a75232	synodal:candidate:b94058de7e1f94459f866fac	english-wiktionary-ocs-kaikki-2026-08-07	свѧтилище	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-f8b8f8d5999dd6b7	synodal:candidate:cc50a6800bbb4f399913bcdf	english-wiktionary-ocs-kaikki-2026-08-07	польѕа	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-f8d70f751ac61cfa	synodal:candidate:26495c851dcba51ca5ece9fd	syntacticus-20230428	const.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-f9ac97fc35c4d10c	synodal:candidate:88cbaee6287c5efe6eebc552	syntacticus-20230428	sergrad.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-f9b3173634bbe531	synodal:candidate:c2cb32a8c43e8109309a1d1f	syntacticus-20230428	const.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-f9b78ebc6ac7b5b7	synodal:candidate:463e8d173ac19df139d8ba01	syntacticus-20230428	sergrad.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-fa1e4eb789663fbd	synodal:candidate:dbfceb1edab44f8ec46d8a62	syntacticus-20230428	sergrad.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-fa3104e7e5978e1d	synodal:candidate:64917c36f27c5eb9d3c9623a	syntacticus-20230428	stefan.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-fa7b9b834e3a39b1	synodal:candidate:dc4c04f7c0c72d63f97a4aee	english-wiktionary-ocs-kaikki-2026-08-07	вꙑꙗ	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-fa8d2824e51eb3d6	synodal:candidate:5cd9aba166f2c1a847363f94	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-fac8d43661afd7b7	synodal:candidate:1f1ec9a47a18a121a5535721	english-wiktionary-ocs-kaikki-2026-08-07	ограда	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
